name,contour_path,units,w,h,d,criss_cross,layer_final_geom,layer_derived_curves,layer_original_curves,layer_scaled_curve,layer_curve_bbox,layer_images,picture_path,img_w,img_h,min_x,min_z,max_x,max_z,left_margin,right_margin,top_margin,bottom_margin
116,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/116_silhouette_contour.svg,cm,18.3,34,12.5,TRUE,Item_116::Final_Geom,Item_116::Face_Curves,Item_116::Original_Curve,AutoCAD::Item_116::Scaled_Curve,AutoCAD::Item_116::Curve_Bbox,Item_116::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/116_silhouette.png,2000,3000,450,463,1543,2787,450,456,463,212
117,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/117_silhouette_contour.svg,cm,21.2,40.2,10.5,TRUE,Item_117::Final_Geom,Item_117::Face_Curves,Item_117::Original_Curve,AutoCAD::Item_117::Scaled_Curve,AutoCAD::Item_117::Curve_Bbox,Item_117::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/117_silhouette.png,2000,3000,422,491,1607,2775,422,392,491,224
118,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/118_silhouette_contour.svg,cm,23,23,23,TRUE,Item_118::Final_Geom,Item_118::Face_Curves,Item_118::Original_Curve,AutoCAD::Item_118::Scaled_Curve,AutoCAD::Item_118::Curve_Bbox,Item_118::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/118_silhouette.png,2000,3000,468,778,1502,1984,468,497,778,1015
119,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/119_silhouette_contour.svg,cm,12.2,56,12.5,TRUE,Item_119::Final_Geom,Item_119::Face_Curves,Item_119::Original_Curve,AutoCAD::Item_119::Scaled_Curve,AutoCAD::Item_119::Curve_Bbox,Item_119::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/119_silhouette.png,2000,3000,736,268,1292,2717,736,707,268,282
120,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/120_silhouette_contour.svg,cm,14.5,49,12.9,TRUE,Item_120::Final_Geom,Item_120::Face_Curves,Item_120::Original_Curve,AutoCAD::Item_120::Scaled_Curve,AutoCAD::Item_120::Curve_Bbox,Item_120::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/120_silhouette.png,2000,3000,510,248,1428,2845,510,571,248,154
121,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/121_silhouette_contour.svg,cm,15,61,15,TRUE,Item_121::Final_Geom,Item_121::Face_Curves,Item_121::Original_Curve,AutoCAD::Item_121::Scaled_Curve,AutoCAD::Item_121::Curve_Bbox,Item_121::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/121_silhouette.png,2000,3000,625,236,1325,2799,625,674,236,200
122,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/122_silhouette_contour.svg,cm,29.3,34.7,20.2,TRUE,Item_122::Final_Geom,Item_122::Face_Curves,Item_122::Original_Curve,AutoCAD::Item_122::Scaled_Curve,AutoCAD::Item_122::Curve_Bbox,Item_122::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/122_silhouette.png,2000,3000,388,718,1779,2479,388,220,718,520
123,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/123_silhouette_contour.svg,cm,45.4,59.5,31,TRUE,Item_123::Final_Geom,Item_123::Face_Curves,Item_123::Original_Curve,AutoCAD::Item_123::Scaled_Curve,AutoCAD::Item_123::Curve_Bbox,Item_123::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/123_silhouette.png,2000,3000,193,422,1808,2650,193,191,422,349
124,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/124_silhouette_contour.svg,cm,40.5,69.3,28.3,TRUE,Item_124::Final_Geom,Item_124::Face_Curves,Item_124::Original_Curve,AutoCAD::Item_124::Scaled_Curve,AutoCAD::Item_124::Curve_Bbox,Item_124::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/124_silhouette.png,2000,3000,208,228,1820,2783,208,179,228,216
125,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/125_silhouette_contour.svg,cm,43,51,20,TRUE,Item_125::Final_Geom,Item_125::Face_Curves,Item_125::Original_Curve,AutoCAD::Item_125::Scaled_Curve,AutoCAD::Item_125::Curve_Bbox,Item_125::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/125_silhouette.png,2000,3000,192,368,1871,2737,192,128,368,262
126,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/126_silhouette_contour.svg,cm,47.3,89.5,5,FALSE,Item_126::Final_Geom,Item_126::Face_Curves,Item_126::Original_Curve,AutoCAD::Item_126::Scaled_Curve,AutoCAD::Item_126::Curve_Bbox,Item_126::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/126_silhouette.png,2000,3000,371,161,1671,2821,371,328,161,178
127,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/127_silhouette_contour.svg,cm,22.9,56.7,1.5,FALSE,Item_127::Final_Geom,Item_127::Face_Curves,Item_127::Original_Curve,AutoCAD::Item_127::Scaled_Curve,AutoCAD::Item_127::Curve_Bbox,Item_127::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/127_silhouette.png,2000,3000,496,282,1525,2831,496,474,282,168
137,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/137_silhouette_contour.svg,cm,38,56.2,10,FALSE,Item_137::Final_Geom,Item_137::Face_Curves,Item_137::Original_Curve,AutoCAD::Item_137::Scaled_Curve,AutoCAD::Item_137::Curve_Bbox,Item_137::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/137_silhouette.png,2000,3000,270,358,1741,2592,270,258,358,407
138,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/138_silhouette_contour.svg,cm,50.2,62.3,1.3,FALSE,Item_138::Final_Geom,Item_138::Face_Curves,Item_138::Original_Curve,AutoCAD::Item_138::Scaled_Curve,AutoCAD::Item_138::Curve_Bbox,Item_138::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/138_silhouette.png,2000,3000,164,352,1841,2432,164,158,352,567
139,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Contours/139_silhouette_contour.svg,cm,109,238,133,FALSE,Item_139::Final_Geom,Item_139::Face_Curves,Item_139::Original_Curve,AutoCAD::Item_139::Scaled_Curve,AutoCAD::Item_139::Curve_Bbox,Item_139::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Heller Modified/Heller Silhouettes/3D Silhouettes/139_silhouette.png,303,413,34,51,270,361,34,32,51,51
